NAME,res_share,com_share,ind_share,mixed_share,GEOID,Hskill19,Lskill19,Hskill10,Lskill10,parcels,puma,Hcommute,Lcommute,cbd,parks,park_area,park_share,water,Cstock19,Cstruct19,Crent19,Xstock19,Xstruct19,Xrent19,Cstock10,Cstruct10,Crent10,Csigma10,CsigmaR10,Xstock10,Xstruct10,Xrent10,Xsigma10,XsigmaR10,avgBO,mortgage10,Mortgagesigma10,mortgage19,Mortgagesigma19,main_zip,zip_share,win2,win3,win4,win5,win6,CrateH10,CrateL10,CrateH10_C,CrateL10_C,XrateH10,XrateL10,OrateH10,OrateL10,CrateH19,CrateL19,CrateH19_C,CrateL19_C,XrateH19,XrateL19,OrateH19,OrateL19,lat,lon,CshareH10,CshareL10,CshareH10_C,CshareL10_C,XshareH10,XshareL10,OshareH10,OshareL10,CshareH19,CshareL19,CshareH19_C,CshareL19_C,XshareH19,XshareL19,OshareH19,OshareL19,geometry
"Census Tract 167, San Francisco County, California",0.550400782669483,0,0,0.07152949029966421,06075016700,3279,1179,2479,1476,2076,07504,1804.093044733363,2986.42646655643,4126.155469357687,3,164920.76,0.33609804,4198.6382390360795,1493,241,2003.744980332857,194,99,2177.9548448875935,1441,216,1395.083072076424,94.68524904770118,8094.401254592083,222,138,1424.7767517267625,39.37093221175592,4299.76925123767,33250.07975,2742.4603174603176,18127.029169390567,3672.3259762309,16394.821237590964,94117,0.2090694521390288,0.030045909289441265,0.04694509891372448,0.031615380567365334,0.07466766147822457,0,0.1548223350253807,0.07954545454545454,0.06598984771573604,0.06818181818181818,0.2233502538071066,0.20454545454545456,0.5558375634517766,0.6477272727272727,0.11730769230769231,0.1346153846153846,0.08461538461538462,0.02564102564102564,0.20961538461538462,0.1987179487179487,0.5884615384615385,0.6410256410256411,-122.437738536152,37.7703512975547,2.8886677102870777e-4,6.805562676702891e-5,1.2312354174994102e-4,5.833339437173906e-5,4.16725833615185e-4,1.7500018311521722e-4,0.001037079063201426,5.541672465315212e-4,2.1954416949588316e-4,8.890311970774368e-5,1.5835972881670258e-4,1.6933927563379748e-5,3.923002372959223e-4,1.3123793861619305e-4,0.0011013199322252498,4.2334818908449376e-4,"list(list(c(-122.443866, -122.443356, -122.442765, -122.443312, -122.440358, -122.440735, -122.437469, -122.435751, -122.432467, -122.431904, -122.43157, -122.433572, -122.435794, -122.436588, -122.438338, -122.439301, -122.442009, -122.442575, -122.443533, -122.443866, 37.767536, 37.768944, 37.769661, 37.77047, 37.770847, 37.772713, 37.773127, 37.773346, 37.773757, 37.770964, 37.769307, 37.769178, 37.769058, 37.769001, 37.769007, 37.768166, 37.765907, 37.765928, 37.766691, 37.767536)))"
"Census Tract 168.02, San Francisco County, California",0.4934643414962769,0.05522812736189053,0,0.37808441790743985,06075016802,2132,1001,1439,1210,1040,07504,1475.7363765005027,2457.501806124518,3077.741371108556,4,17153.927,0.07956845,3697.2776585768547,1094,121,2018.5224260572525,510,115,2384.4348919292192,1045,72,1397.9390526499674,105.6597839440681,6777.59255194216,262,168,1441.617943303265,16.885840243369028,5397.746757594091,16950,2441.780821917808,13865.79510784011,3160.4166666666665,20149.163806057393,94102,0.13141448941736947,0,0.0027449501705977958,0.0032052314492041333,0,0.013833104149196786,0.1548223350253807,0.07954545454545454,0.06598984771573604,0.06818181818181818,0.2233502538071066,0.20454545454545456,0.5558375634517766,0.6477272727272727,0.11730769230769231,0.1346153846153846,0.08461538461538462,0.02564102564102564,0.20961538461538462,0.1987179487179487,0.5884615384615385,0.6410256410256411,-122.424754327464,37.7735649215042,1.6768022731355808e-4,5.579085934153454e-5,7.14702608221723e-5,4.782073657845818e-5,2.4189934432119854e-4,1.4346220973537454e-4,6.019995046175282e-4,4.542969974953527e-4,1.4274723066947937e-4,7.548093539224039e-5,1.0296521556487037e-4,1.4377321027093407e-5,2.550729203766107e-4,1.114242379599739e-4,7.160762718829622e-4,3.5943302567733524e-4,"list(list(c(-122.429178, -122.425888, -122.424246, -122.419359, -122.419334, -122.422186, -122.42262, -122.423641, -122.424929, -122.425512, -122.428802, -122.42899, -122.430825, -122.429178, 37.774181, 37.774599, 37.774811, 37.775432, 37.77521, 37.772909, 37.772503, 37.771828, 37.770778, 37.772734, 37.772316, 37.773248, 37.773973, 37.774181)))"
"Census Tract 169, San Francisco County, California",0.7414080583677863,0,0,0.25105186507400945,06075016900,2140,685,1967,1044,2840,07504,1757.929011470073,2868.3288340186455,4063.099670714939,3,21412.159,0.07278313,4465.889980874938,1060,204,2011.7470460025647,140,89,2171.88944416845,1232,222,1391.2198697696722,100.36581549427073,7650.776032177454,118,76,1429.1781383101547,40.90313281691547,3112.3269114102595,35384.259259259255,3039.8734177215188,10249.853348750219,3139.505119453925,15253.101430277084,94114,0.08075081630459446,0.015473210309862413,0.015180310114701832,0.014968443997924828,0.017303746350984528,0.017000171853598835,0.1548223350253807,0.07954545454545454,0.06598984771573604,0.06818181818181818,0.2233502538071066,0.20454545454545456,0.5558375634517766,0.6477272727272727,0.11730769230769231,0.1346153846153846,0.08461538461538462,0.02564102564102564,0.20961538461538462,0.1987179487179487,0.5884615384615385,0.6410256410256411,-122.432454673775,37.7670959013918,2.2920570335355718e-4,4.81369067376546e-5,9.769423421627028e-5,4.1260205775132503e-5,3.3065740811660707e-4,1.2378061732539754e-4,8.228860497447381e-4,3.919719548637589e-4,1.4328286755754496e-4,5.165278795572894e-5,1.033515765988849e-4,9.838626277281702e-6,2.5603004202905577e-4,7.624935364893318e-5,7.187632372558814e-4,2.4596565693204257e-4,"list(list(c(-122.435794, -122.433572, -122.43157, -122.42822, -122.426402, -122.426948, -122.428635, -122.428949, -122.430824, -122.435193, -122.435472, -122.435794, 37.769058, 37.769178, 37.769307, 37.769441, 37.769596, 37.769175, 37.767846, 37.767504, 37.766014, 37.762727, 37.765727, 37.769058)))"
"Census Tract 170, San Francisco County, California",0.8073051208547342,0,0,0.00460352655454893,06075017000,3161,685,2572,611,553,07504,1965.0373848406923,3198.4404697942464,4669.005189331959,5,70307.973,0.14974246,4761.511428340803,899,161,2019.04695723055,173,144,2060.1493456337566,948,186,1378.9777831468957,70.15137694786648,7136.026169848492,156,108,1436.5619179129742,45.98790497325302,4018.128048551738,40254.01666666667,3048.2822655524606,21323.885016367727,3389.349642004773,22784.6839028961,94114,0.1303493082794075,0.024977112963718802,0.024504308606050497,0.02416231080301212,0.027931994631301606,0.02744195963777,0.1548223350253807,0.07954545454545454,0.06598984771573604,0.06818181818181818,0.2233502538071066,0.20454545454545456,0.5558375634517766,0.6477272727272727,0.11730769230769231,0.1346153846153846,0.08461538461538462,0.02564102564102564,0.20961538461538462,0.1987179487179487,0.5884615384615385,0.6410256410256411,-122.439607252793,37.7648563558917,2.9970364464938944e-4,2.8172078560064135e-5,1.2774253706367418e-4,2.41474959086264e-5,4.3235935621551265e-4,7.244248772587921e-5,0.0010759852160363325,2.2940121113195082e-4,2.1164352539691572e-4,5.165278795572894e-5,1.526609035649884e-4,9.838626277281702e-6,3.781826929223576e-4,7.624935364893318e-5,0.001061687192974692,2.4596565693204257e-4,"list(list(c(-122.446247, -122.443538, -122.443347, -122.442575, -122.442009, -122.439301, -122.438338, -122.436588, -122.435794, -122.435472, -122.435193, -122.435837, -122.439491, -122.440168, -122.444196, -122.446384, -122.446247, 37.762247, 37.765323, 37.765333, 37.765928, 37.765907, 37.768166, 37.769007, 37.769001, 37.769058, 37.765727, 37.762727, 37.762485, 37.762227, 37.762187, 37.761947, 37.761816, 37.762247)))"
"Census Tract 171.02, San Francisco County, California",0.8482111767508076,0,0,0.07949822440086661,06075017102,2600,617,2684,702,825,07504,2233.727718147404,3652.7436522032954,5335.16781869303,3,14488.903,0.04913254,4180.1378388598905,871,169,2004.97549217377,107,72,1971.7302899592619,1049,231,1398.1702773132881,63.85957904264738,6759.102094848115,121,121,1415.0384615384614,0,2033.5416654311616,31601.80911111111,2947.7233676975943,22010.05698452867,3558.28373015873,16942.654468134184,94117,0.12455563749654912,0.01790021137674957,0.027968106591914423,0.0188352427433806,0.044484156248767545,0,0.1548223350253807,0.07954545454545454,0.06598984771573604,0.06818181818181818,0.2233502538071066,0.20454545454545456,0.5558375634517766,0.6477272727272727,0.11730769230769231,0.1346153846153846,0.08461538461538462,0.02564102564102564,0.20961538461538462,0.1987179487179487,0.5884615384615385,0.6410256410256411,-122.45048204732,37.7654630219822,3.127545032033286e-4,3.236792004773326e-5,1.3330519808666468e-4,2.774393146948565e-5,4.5118682429332653e-4,8.323179440845696e-5,0.001122839937729983,2.635673489601137e-4,1.7408198862131632e-4,4.652521192508723e-5,1.2556733605471995e-4,8.861945128588043e-6,3.110645370446472e-4,6.868007474655735e-5,8.732637461987343e-4,2.2154862821470114e-4,"list(list(c(-122.453352, -122.450522, -122.44839, -122.448013, -122.447635, -122.448274, -122.449433, -122.44912, -122.451958, -122.4524, -122.452569, -122.452758, -122.452947, -122.453352, 37.768246, 37.768593, 37.768865, 37.767007, 37.765139, 37.764196, 37.7632, 37.761648, 37.761478, 37.763669, 37.764509, 37.765443, 37.766374, 37.768246)))"
"Census Tract 176.01, San Francisco County, California",0.0465315027883868,0.6385845729823214,0,0.24870689320888237,06075017601,3866,4624,1329,3223,1328,07503,1253.2105888753213,2108.11486376363,1881.535781785489,1,1517.9034,0.00240477,2385.7753697759817,2423,133,2011.0969942104487,3203,179,2420.4650790974315,1618,98,1386.1085888079647,183.42981064890776,8994.059465200722,1262,244,1476.8709910908174,193.64771063562873,14427.71138128966,42500,2768.8053097345132,11467.94783008836,2832.089552238806,9060.740307798978,94103,0.15813716591075092,9.469291371901253e-4,0.0028902354082904866,0.01002821052116957,0.011295511850767923,0.01664601746428957,0.07575757575757576,0.024291497975708502,0.03939393939393939,0.012145748987854251,0.2696969696969697,0.1700404858299595,0.6151515151515151,0.7935222672064778,0.03777777777777778,0.0380952380952381,0.02666666666666667,0.023809523809523808,0.20222222222222222,0.24285714285714285,0.7333333333333333,0.6952380952380952,-122.410730957059,37.7794283722322,7.577719001895012e-5,4.538129819429392e-5,3.940413880985406e-5,2.269064909714696e-5,2.697667964674624e-4,3.176690873600574e-4,6.153107829538749e-4,0.0014824557410136013,8.33589541433162e-5,9.867270119373645e-5,5.884161468939968e-5,6.167043824608527e-5,4.4621557806128094e-4,6.290384701100697e-4,0.0016181444039584912,0.0018007767967856898,"list(list(c(-122.417615, -122.416292, -122.413365, -122.412548, -122.410336, -122.408952, -122.408104, -122.407451, -122.406062, -122.402708, -122.404933, -122.405719, -122.407159, -122.409387, -122.411606, -122.413161, -122.415561, -122.418704, -122.417615, 37.7766, 37.777494, 37.779862, 37.780508, 37.782245, 37.783288, 37.78402, 37.784604, 37.785757, 37.783259, 37.7815, 37.780878, 37.779739, 37.777977, 37.776221, 37.774992, 37.773101, 37.775645, 37.7766)))"
"Census Tract 177, San Francisco County, California",0.03882987770261289,0.049424754925253236,0.42075084097950055,0.2955465582181872,06075017700,1003,549,567,685,1137,07503,1487.6557364797036,2361.3611661862183,3134.1164969302513,2,23901.625,0.02645869,2708.2022631812356,429,66,2006.4764468200365,150,67,2215.895887928918,358,69,1390.4635917828318,39.62658165235802,4076.5307282124054,172,111,1443.9679302340314,30.13831255845536,4367.209460667725,17638.020625,3328.9473684210525,3149.770250602248,3506.4655172413795,7110.390345267197,94103,0.22485520301657191,0.0013464383414165983,0.00410962512040732,0.014259110435197243,0.016061085929755137,0.023668968738586517,0.07575757575757576,0.024291497975708502,0.03939393939393939,0.012145748987854251,0.2696969696969697,0.1700404858299595,0.6151515151515151,0.7935222672064778,0.03777777777777778,0.0380952380952381,0.02666666666666667,0.023809523809523808,0.20222222222222222,0.24285714285714285,0.7333333333333333,0.6952380952380952,-122.412478972426,37.7680054931493,3.232932034668526e-5,9.645109917186264e-6,1.6811246580276338e-5,4.822554958593132e-6,1.1509238043419955e-4,6.751576942030386e-5,2.625140812150843e-4,3.1507359062808466e-4,2.1626754010798283e-5,1.1715249341557374e-5,1.526594400762232e-5,7.322030838473359e-6,1.1576674205780258e-4,7.468471455242826e-5,4.1981346020961374e-4,2.1380330048342207e-4,"list(list(c(-122.418704, -122.415561, -122.41248, -122.410931, -122.409736, -122.408007, -122.40499, -122.404497, -122.40509, -122.408424, -122.413003, -122.413588, -122.417332, -122.417487, -122.417802, -122.417794, -122.419219, -122.418704, 37.775645, 37.773101, 37.77063, 37.769411, 37.770349, 37.769244, 37.769715, 37.764664, 37.764628, 37.764427, 37.764091, 37.763823, 37.763572, 37.765183, 37.768405, 37.770435, 37.775316, 37.775645)))"
"Census Tract 178.02, San Francisco County, California",0.1000002633836961,0.1295102330655761,6.02518189415231e-6,0.7104355868520706,06075017802,3019,2181,1359,1696,344,07503,1295.914854549967,2127.8712115627895,2184.3972159446703,3,16802.963,0.03293823,2258.6111986320157,872,170,2022.0887518763095,1261,168,2300.8509875004725,397,74,1396.594276929248,42.19849573299485,4145.817582884638,576,62,1488.2396562769968,105.06071326665595,10211.036348375197,10877.90736111111,3046.903460837887,11296.226621461894,3466.2576687116566,14720.504459214104,94103,0.12811574359520303,7.671601412886409e-4,0.0023415410056564522,0.00812441300847629,0.009151124542514502,0.013485867746863478,0.07575757575757576,0.024291497975708502,0.03939393939393939,0.012145748987854251,0.2696969696969697,0.1700404858299595,0.6151515151515151,0.7935222672064778,0.03777777777777778,0.0380952380952381,0.02666666666666667,0.023809523809523808,0.20222222222222222,0.24285714285714285,0.7333333333333333,0.6952380952380952,-122.408701863044,37.77606563545,7.748773606903928e-5,2.388044732780716e-5,4.0293622755900425e-5,1.194022366390358e-5,2.758563404057799e-4,1.671631312946501e-4,6.29200416880599e-4,7.800946127083673e-4,6.509588271046862e-5,4.6540908586405526e-5,4.5950034854448435e-5,2.908806786650345e-5,3.484544309795673e-4,2.966982922383352e-4,0.0012636259584973318,8.493715817019009e-4,"list(list(c(-122.413161, -122.411606, -122.409387, -122.407159, -122.405719, -122.404933, -122.403387, -122.401843, -122.40407, -122.408516, -122.41248, -122.415561, -122.413161, 37.774992, 37.776221, 37.777977, 37.779739, 37.780878, 37.7815, 37.780265, 37.779032, 37.777273, 37.77376, 37.77063, 37.773101, 37.774992)))"
"Census Tract 179.02, San Francisco County, California",0.10168257169814207,0,0.0014091937822509,0.057489832423575346,06075017902,601,951,486,932,2551,07502,3018.4231856672027,4873.755716688926,3987.1634694521804,10,1755164.1,0.01386786,462.7112337885754,387,90,2021.8222056582524,219,171,2159.4846651287176,442,76,1347.5960032900057,43.084890318355306,5611.959800321088,198,161,1386.6092389610976,39.22958972318162,4470.9787085165035,25362.204164193405,3250,0,NA,NA,94130,1,0,0,0,0,0,0.0626865671641791,0.07142857142857142,0.05970149253731343,0.032467532467532464,0.07164179104477612,0.03896103896103896,0.8059701492537313,0.8571428571428571,0.07077625570776255,0.05128205128205128,0.045662100456621,0.05128205128205128,0.0867579908675799,0.14743589743589744,0.7968036529680366,0.75,-122.367650353418,37.8177447439642,2.292969108767886e-5,3.858781514382946e-5,2.183780103588463e-5,1.7539915974467935e-5,2.6205361243061554e-5,2.104789916936152e-5,2.948103139844425e-4,4.6305378172595345e-4,2.4278175986254537e-5,2.7318346247284376e-5,1.566333934597067e-5,2.7318346247284376e-5,2.976034475734427e-5,7.854024546094258e-5,2.733252715871882e-4,3.99530813866534e-4,"list(list(c(-122.332045780727, -122.327561619753, -122.33227, -122.332045780727, 37.7877603470098, 37.7806441119025, 37.781517, 37.7877603470098)), list(c(-122.375979, -122.374328, -122.373537, -122.371996, -122.375168, -122.374916, -122.375137, -122.376458, -122.375979, 37.738477, 37.73779, 37.737176, 37.737043, 37.736504, 37.737453, 37.737803, 37.738252, 37.738477)), list(c(-122.377679, -122.373453, -122.368752, -122.362911, -122.364289, -122.358779, -122.360775, -122.361107, -122.362294, -122.367138, 
-122.371649, -122.372836, -122.371269, -122.378962, -122.377679, 37.83046, 37.832298, 37.831286, 37.822696, 37.81887, 37.814278, 37.812831, 37.808029, 37.807016, 37.807429, 37.809379, 37.811068, 37.814669, 37.826897, 37.83046)), list(c(-122.420365736738, -122.419585, -122.41847, -122.419827346383, -122.420365736738, 37.8633422971737, 37.863282, 37.861764, 37.8600830120157, 37.8633422971737)))"
"Census Tract 180, San Francisco County, California",0.003648330984921169,1.6222695836536304e-5,0.24423898709427952,0.5160050088261766,06075018000,1805,1159,1251,1671,516,07503,1363.2770505887352,2200.26425175862,2208.395440781496,0,0,0,1710.371136652084,195,16,2011.5931292069754,650,47,2162.2417777983856,212,22,1372.638038580787,56.45906884085247,3399.1825868710266,437,14,1498.685368377257,49.06967022278558,9230.0632634803,62500,3021.2355212355214,11492.55886503999,3682.5902335456476,11610.221355128175,94103,0.23627271763272478,0.0014148066924115257,0.004318300322269121,0.014983147947441083,0.01687662268805177,0.024870812382392082,0.07575757575757576,0.024291497975708502,0.03939393939393939,0.012145748987854251,0.2696969696969697,0.1700404858299595,0.6151515151515151,0.7935222672064778,0.03777777777777778,0.0380952380952381,0.02666666666666667,0.023809523809523808,0.20222222222222222,0.24285714285714285,0.7333333333333333,0.6952380952380952,-122.402293595082,37.775309007633,7.132977028871829e-5,2.352843601696095e-5,3.709148055013351e-5,1.1764218008480474e-5,2.539339822278371e-4,1.6469905211872663e-4,5.791977347443924e-4,7.685955765540577e-4,3.8919532392313955e-5,2.4732193054398906e-5,2.7472611100456917e-5,1.5457620658999314e-5,2.0833396751179827e-4,1.57667730721793e-4,7.55496805262565e-4,4.5136252324277996e-4,"list(list(c(-122.41248, -122.408516, -122.40407, -122.401843, -122.397386, -122.39275, -122.397206, -122.398755, -122.400982, -122.399433, -122.401657, -122.404391, -122.40499, -122.408007, -122.409736, -122.410931, -122.41248, 37.77063, 37.77376, 37.777273, 37.779032, 37.782554, 37.778852, 37.775332, 37.776568, 37.774809, 37.773573, 37.771817, 37.76975, 37.769715, 37.769244, 37.770349, 37.769411, 37.77063)))"
"Census Tract 202, San Francisco County, California",0.6970825098296439,0,0,0.2868378367756529,06075020200,3341,2038,2423,2026,688,07504,1616.0529174323683,2612.003321056446,3636.737000057532,1,692.27142,0.00204609,3742.985593176716,1951,206,2016.3388479176535,563,183,2154.771501651597,1699,177,1387.674041084054,127.29437812750504,9154.486232348734,515,241,1456.3486841924469,100.43596582115889,8386.457267261057,46242.1919047619,2864.1304347826085,22122.927316326797,2744.7033898305085,19633.503096898734,94103,0.08502658793449099,5.091412451167125e-4,0.0015540107455389997,0.005391929966577477,0.006073327709606499,0.00895016715099905,0.1548223350253807,0.07954545454545454,0.06598984771573604,0.06818181818181818,0.2233502538071066,0.20454545454545456,0.5558375634517766,0.6477272727272727,0.11730769230769231,0.1346153846153846,0.08461538461538462,0.02564102564102564,0.20961538461538462,0.1987179487179487,0.5884615384615385,0.6410256410256411,-122.42417983922,37.767122707822,2.8234134175173815e-4,9.341510828590825e-5,1.2034221123844581e-4,8.007009281649278e-5,4.073120995762781e-4,2.4021027844947838e-4,0.001013651702354601,7.606658817566814e-4,2.2369535537839147e-4,1.5367646985952636e-4,1.6135402683031515e-4,2.9271708544671694e-5,3.9971793010237165e-4,2.268557412212056e-4,0.0011221439138653735,7.317927136167925e-4,"list(list(c(-122.426948, -122.426402, -122.424929, -122.423641, -122.42262, -122.422365, -122.422308, -122.422044, -122.421732, -122.426137, -122.426293, -122.426462, -122.426713, -122.426948, 37.769175, 37.769596, 37.770778, 37.771828, 37.772503, 37.769868, 37.769278, 37.76654, 37.7633, 37.763036, 37.764651, 37.766272, 37.768982, 37.769175)))"
"Census Tract 203, San Francisco County, California",0.6118098602111419,0,0,0.26284984469456946,06075020300,2437,652,1794,800,930,07504,1756.4955539833777,2834.6410389276366,4089.422384542178,5,29165.318,0.10195197,4230.567095297226,1080,178,2017.9185349115903,235,49,2414.207345234889,904,139,1388.080121711972,89.358100564726,6667.001044189818,130,103,1426.1902027122674,17.747757193053655,2747.6211343844184,43837.17259259259,2854.293381037567,17777.224077046165,3518.283582089552,12577.157391863295,94114,0.07698530627865494,0.014751675454592562,0.014472433556300667,0.014270447017506769,0.01649685134542606,0.01620743290076946,0.1548223350253807,0.07954545454545454,0.06598984771573604,0.06818181818181818,0.2233502538071066,0.20454545454545456,0.5558375634517766,0.6477272727272727,0.11730769230769231,0.1346153846153846,0.08461538461538462,0.02564102564102564,0.20961538461538462,0.1987179487179487,0.5884615384615385,0.6410256410256411,-122.429392835626,37.7649452577719,2.0904678790863323e-4,3.6886518572915395e-5,8.910190960040106e-5,3.161701591964177e-5,3.0157569403212664e-4,9.485104775892532e-5,7.505122385572242e-4,3.003616512365968e-4,1.6316838702697993e-4,4.9164405470270456e-5,1.1769522998667406e-4,9.364648661003898e-6,2.915631833760789e-4,7.257602712278021e-5,8.185168267255059e-4,2.3411621652509745e-4,"list(list(c(-122.435193, -122.430824, -122.428949, -122.428635, -122.426948, -122.426713, -122.426462, -122.426293, -122.426137, -122.430727, -122.432124, -122.435188, -122.435193, 37.762727, 37.766014, 37.767504, 37.767846, 37.769175, 37.768982, 37.766272, 37.764651, 37.763036, 37.762753, 37.762668, 37.762671, 37.762727)))"
"Census Tract 204.01, San Francisco County, California",0.973029775938524,0,0,0,06075020401,2153,666,1791,548,195,07505,2195.104372043413,3528.282123954075,5334.448018148142,1,218.76729,6.6858e-4,5076.596332299665,549,112,2007.8281142388612,192,154,2106.419044986747,766,177,1368.7392596034492,60.477287939766185,6713.228178430882,165,152,1400.084632978588,4.9275700930743405,3235.6170423961025,30307.916666666668,2635.3505843071785,23152.987417983353,3277.219430485762,26231.87820676603,94114,0.08900426707663808,0.017054709858996518,0.01673187266192674,0.0164983519459134,0.019072342944993874,0.018737740437186966,0.137546468401487,0.20476190476190476,0.08921933085501858,0.11428571428571428,0.275092936802974,0.24761904761904763,0.49814126394052044,0.43333333333333335,0.2006079027355623,0.28426395939086296,0.0851063829787234,0.12690355329949238,0.23708206686930092,0.2131979695431472,0.47720364741641336,0.3756345177664975,-122.443507919831,37.7595484723305,1.85409710946297e-4,6.504172217805416e-5,1.2026575845165211e-4,3.630235656449535e-5,3.70819421892594e-4,7.865510588973993e-5,6.714838180217243e-4,1.3764643530704486e-4,2.465165421208013e-4,1.0604849990635028e-4,1.0458277544518842e-4,4.734308031533494e-5,2.9133773159731064e-4,7.95363749297627e-5,5.864105623176637e-4,1.4013551773339142e-4,"list(list(c(-122.447915, -122.446395, -122.446394, -122.446783, -122.446384, -122.444196, -122.440168, -122.439491, -122.439337, -122.439167, -122.442175, -122.442258, -122.44222, -122.445106, -122.444407, -122.444485, -122.445283, -122.44695, -122.447915, 37.757589, 37.758856, 37.760907, 37.761781, 37.761816, 37.761947, 37.762187, 37.762227, 37.760627, 37.759028, 37.758939, 37.757734, 37.756639, 37.756961, 37.756568, 37.756354, 37.756573, 37.75655, 37.757589)))"
"Census Tract 204.02, San Francisco County, California",0.6827141211264648,0,0,0,06075020402,3033,1090,2293,1298,1101,07505,2420.377027148116,3832.217250549152,5955.729685378461,7,127725.89,0.21588471,5562.447079608358,1453,136,2068.057070322556,347,154,2214.2871084413855,1572,182,1345.519271649604,97.60882840377013,10816.434586409569,281,115,1443.3419119004552,48.89622951523225,5903.326976145011,32676.156515151517,3231.967213114754,14462.94020399249,3452.4048096192387,15821.097124676813,94131,0.10204024124579074,0.004277135860602008,0.0029306596702446427,0.0034843009205879766,0,0,0.137546468401487,0.20476190476190476,0.08921933085501858,0.11428571428571428,0.275092936802974,0.24761904761904763,0.49814126394052044,0.43333333333333335,0.2006079027355623,0.28426395939086296,0.0851063829787234,0.12690355329949238,0.23708206686930092,0.2131979695431472,0.47720364741641336,0.3756345177664975,-122.444352676735,37.7528131487761,2.373782619764707e-4,1.5405867771371227e-4,1.539750888496026e-4,8.598623872393241e-5,4.747565239529414e-4,1.863035172351869e-4,8.596942460769479e-4,3.260311551615771e-4,3.4727574187291696e-4,1.735628602070898e-4,1.4732910261275266e-4,7.748341973530793e-5,4.10416785849811e-4,1.3017214515531733e-4,8.260953253643632e-4,2.2935092241651152e-4,"list(list(c(-122.449447, -122.447794, -122.445697, -122.449423, -122.44709, -122.446734, -122.447943, -122.445348, -122.44695, -122.445283, -122.444485, -122.444407, -122.445106, -122.44222, -122.442258, -122.442175, -122.439167, -122.438864, -122.440345, -122.442525, -122.443255, -122.443421, -122.44462, -122.444556, -122.444783, -122.444857, -122.447399, -122.449363, -122.45084, -122.449447, 37.74666, 37.749408, 37.748855, 37.750412, 37.751505, 37.753573, 37.755532, 37.755619, 37.75655, 37.756573, 
37.756354, 37.756568, 37.756961, 37.756639, 37.757734, 37.758939, 37.759028, 37.755434, 37.755228, 37.75238, 37.750769, 37.750099, 37.747081, 37.746687, 37.746771, 37.747025, 37.746596, 37.746129, 37.745904, 37.74666)))"
"Census Tract 206, San Francisco County, California",0.7726317806397314,0,0,0.044899835643692765,06075020600,3478,1036,3488,926,908,07504,1930.3337784751689,3063.844786893087,4635.273153504338,3,60970.042,0.10762814,4395.09346109817,1498,251,2019.5196341153285,239,123,2193.934374692624,1227,185,1385.8902839295215,104.98791186054277,7881.568412904361,339,275,1390.4879387732037,35.570501264847884,4955.020109650783,36269.230769230766,2971.4854111405834,19804.176441076357,3625.180375180375,17817.21365570673,94114,0.155572807919463,0.02981035840372944,0.02924606310757529,0.028837886346046802,0.03333703026845636,0.032752170088308004,0.1548223350253807,0.07954545454545454,0.06598984771573604,0.06818181818181818,0.2233502538071066,0.20454545454545456,0.5558375634517766,0.6477272727272727,0.11730769230769231,0.1346153846153846,0.08461538461538462,0.02564102564102564,0.20961538461538462,0.1987179487179487,0.5884615384615385,0.6410256410256411,-122.430361873182,37.759577552055,4.0644102353696356e-4,4.269614524814957e-5,1.7323715757313203e-4,3.659669592698535e-5,5.863411487090623e-4,1.0979008778095607e-4,0.0014591899041736889,3.476686113063608e-4,2.3286813708651467e-4,7.812012893742362e-5,1.6797045953781387e-4,1.488002455950926e-5,4.1610863840049343e-4,1.1532019033619677e-4,0.0011681581958766145,3.720006139877316e-4,"list(list(c(-122.435188, -122.432124, -122.430727, -122.426137, -122.425836, -122.425685, -122.425532, -122.430115, -122.432331, -122.434546, -122.434698, -122.434854, -122.435001, -122.435188, 37.762671, 37.762668, 37.762753, 37.763036, 37.759835, 37.758232, 37.756636, 37.75636, 37.756227, 37.756093, 37.757687, 37.759289, 37.760889, 37.762671)))"
